time_step,step_idx,x,y,cur_x,cur_y
363,1,0.905618,0.642465,0.893842,0.618539
363,2,0.91672,0.666711,0.893842,0.618539
363,3,0.927138,0.691258,0.893842,0.618539
363,4,0.936865,0.716087,0.893842,0.618539
363,5,0.945894,0.741179,0.893842,0.618539
363,6,0.954216,0.766514,0.893842,0.618539
363,7,0.961825,0.792072,0.893842,0.618539
363,8,0.968717,0.817833,0.893842,0.618539
363,9,0.974884,0.843776,0.893842,0.618539
363,10,0.980322,0.869883,0.893842,0.618539
364,0,0.895865,0.62265,0.895865,0.62265
364,1,0.907545,0.646623,0.895865,0.62265
364,2,0.918548,0.670913,0.895865,0.62265
364,3,0.928868,0.695502,0.895865,0.62265
364,4,0.938495,0.72037,0.895865,0.62265
364,5,0.947422,0.745499,0.895865,0.62265
364,6,0.955642,0.770867,0.895865,0.62265
364,7,0.963148,0.796455,0.895865,0.62265
364,8,0.969935,0.822244,0.895865,0.62265
364,9,0.975998,0.848212,0.895865,0.62265
364,10,0.981331,0.87434,0.895865,0.62265
365,0,0.897864,0.626751,0.897864,0.626751
365,1,0.909446,0.650771,0.897864,0.626751
365,2,0.920352,0.675105,0.897864,0.626751
365,3,0.930573,0.699736,0.897864,0.626751
365,4,0.9401,0.724643,0.897864,0.626751
365,5,0.948925,0.749806,0.897864,0.626751
365,6,0.957043,0.775207,0.897864,0.626751
365,7,0.964447,0.800826,0.897864,0.626751
365,8,0.97113,0.826641,0.897864,0.626751
365,9,0.977088,0.852634,0.897864,0.626751
365,10,0.982316,0.878783,0.897864,0.626751
366,0,0.899837,0.630844,0.899837,0.630844
366,1,0.911324,0.654909,0.899837,0.630844
366,2,0.922132,0.679288,0.899837,0.630844
366,3,0.932253,0.703959,0.899837,0.630844
366,4,0.94168,0.728904,0.899837,0.630844
366,5,0.950405,0.754103,0.899837,0.630844
366,6,0.958421,0.779536,0.899837,0.630844
366,7,0.965722,0.805184,0.899837,0.630844
366,8,0.972302,0.831026,0.899837,0.630844
366,9,0.978155,0.857042,0.899837,0.630844
366,10,0.983278,0.883212,0.899837,0.630844
367,0,0.901786,0.634927,0.901786,0.634927
367,1,0.913176,0.659039,0.901786,0.634927
367,2,0.923887,0.68346,0.901786,0.634927
367,3,0.93391,0.708171,0.901786,0.634927
367,4,0.943237,0.733153,0.901786,0.634927
367,5,0.951861,0.758387,0.901786,0.634927
367,6,0.959775,0.783852,0.901786,0.634927
367,7,0.966973,0.809529,0.901786,0.634927
367,8,0.97345,0.835397,0.901786,0.634927
367,9,0.9792,0.861437,0.901786,0.634927
367,10,0.984218,0.887627,0.901786,0.634927
368,0,0.903711,0.639001,0.903711,0.639001
368,1,0.915005,0.663158,0.903711,0.639001
368,2,0.925618,0.687622,0.903711,0.639001
368,3,0.935542,0.712373,0.903711,0.639001
368,4,0.94477,0.737392,0.903711,0.639001
368,5,0.953293,0.76266,0.903711,0.639001
368,6,0.961106,0.788156,0.903711,0.639001
368,7,0.968202,0.813862,0.903711,0.639001
368,8,0.974575,0.839756,0.903711,0.639001
368,9,0.980221,0.865818,0.903711,0.639001
368,10,0.985135,0.892028,0.903711,0.639001
369,0,0.905611,0.643066,0.905611,0.643066
369,1,0.916809,0.667268,0.905611,0.643066
369,2,0.927325,0.691774,0.905611,0.643066
369,3,0.937151,0.716564,0.905611,0.643066
369,4,0.946279,0.74162,0.905611,0.643066
369,5,0.954702,0.766921,0.905611,0.643066
369,6,0.962413,0.792449,0.905611,0.643066
369,7,0.969407,0.818182,0.905611,0.643066
369,8,0.975677,0.844101,0.905611,0.643066
369,9,0.98122,0.870185,0.905611,0.643066
369,10,0.98603,0.896415,0.905611,0.643066
370,0,0.907488,0.647123,0.907488,0.647123
370,1,0.91859,0.671368,0.907488,0.647123
370,2,0.929009,0.695916,0.907488,0.647123
370,3,0.938737,0.720745,0.907488,0.647123
370,4,0.947765,0.745836,0.907488,0.647123
370,5,0.956088,0.771171,0.907488,0.647123
370,6,0.963698,0.796729,0.907488,0.647123
370,7,0.97059,0.82249,0.907488,0.647123
370,8,0.976757,0.848433,0.907488,0.647123
370,9,0.982196,0.874539,0.907488,0.647123
370,10,0.986902,0.900787,0.907488,0.647123
371,0,0.909341,0.65117,0.909341,0.65117
371,1,0.920348,0.675459,0.909341,0.65117
371,2,0.930669,0.700047,0.909341,0.65117
371,3,0.940299,0.724915,0.909341,0.65117
371,4,0.949228,0.750042,0.909341,0.65117
371,5,0.957451,0.775409,0.909341,0.65117
371,6,0.96496,0.800997,0.909341,0.65117
371,7,0.97175,0.826785,0.909341,0.65117
371,8,0.977815,0.852752,0.909341,0.65117
371,9,0.983151,0.87888,0.909341,0.65117
371,10,0.987753,0.905146,0.909341,0.65117
372,0,0.911171,0.655208,0.911171,0.655208
372,1,0.922082,0.679541,0.911171,0.655208
372,2,0.932307,0.704169,0.911171,0.655208
372,3,0.941838,0.729074,0.911171,0.655208
372,4,0.950668,0.754237,0.911171,0.655208
372,5,0.958791,0.779636,0.911171,0.655208
372,6,0.966199,0.805253,0.911171,0.655208
372,7,0.972887,0.831067,0.911171,0.655208
372,8,0.97885,0.857059,0.911171,0.655208
372,9,0.984083,0.883207,0.911171,0.655208
372,10,0.988582,0.909492,0.911171,0.655208
373,0,0.912978,0.659238,0.912978,0.659238
373,1,0.923793,0.683613,0.912978,0.659238
373,2,0.933921,0.708281,0.912978,0.659238
373,3,0.943354,0.733224,0.912978,0.659238
373,4,0.952086,0.75842,0.912978,0.659238
373,5,0.960109,0.783852,0.912978,0.659238
373,6,0.967416,0.809497,0.912978,0.659238
373,7,0.974003,0.835338,0.912978,0.659238
373,8,0.979864,0.861352,0.912978,0.659238
373,9,0.984994,0.887521,0.912978,0.659238
373,10,0.989389,0.913823,0.912978,0.659238
374,0,0.914762,0.663258,0.914762,0.663258
374,1,0.925481,0.687676,0.914762,0.663258
374,2,0.935512,0.712383,0.914762,0.663258
374,3,0.944848,0.737362,0.914762,0.663258
374,4,0.953481,0.762593,0.914762,0.663258
374,5,0.961404,0.788056,0.914762,0.663258
374,6,0.968611,0.81373,0.914762,0.663258
374,7,0.975097,0.839596,0.914762,0.663258
374,8,0.980855,0.865633,0.914762,0.663258
374,9,0.985883,0.891822,0.914762,0.663258
374,10,0.990176,0.918141,0.914762,0.663258
375,0,0.916523,0.66727,0.916523,0.66727
375,1,0.927147,0.691729,0.916523,0.66727
375,2,0.937082,0.716476,0.916523,0.66727
375,3,0.94632,0.741491,0.916523,0.66727
375,4,0.954854,0.766755,0.916523,0.66727
375,5,0.962678,0.792248,0.916523,0.66727
375,6,0.969784,0.817951,0.916523,0.66727
375,7,0.976169,0.843842,0.916523,0.66727
375,8,0.981826,0.869901,0.916523,0.66727
375,9,0.986751,0.896109,0.916523,0.66727
375,10,0.990941,0.922445,0.916523,0.66727
376,0,0.918261,0.671272,0.918261,0.671272
376,1,0.92879,0.695773,0.918261,0.671272
376,2,0.938628,0.720558,0.918261,0.671272
376,3,0.947769,0.745609,0.918261,0.671272
376,4,0.956205,0.770906,0.918261,0.671272
376,5,0.963929,0.79643,0.918261,0.671272
376,6,0.970936,0.822159,0.918261,0.671272
376,7,0.977219,0.848075,0.918261,0.671272
376,8,0.982775,0.874157,0.918261,0.671272
376,9,0.987598,0.900384,0.918261,0.671272
376,10,0.991685,0.926735,0.918261,0.671272
377,0,0.919978,0.675266,0.919978,0.675266
377,1,0.930411,0.699807,0.919978,0.675266
377,2,0.940153,0.72463,0.919978,0.675266
377,3,0.949196,0.749717,0.919978,0.675266
377,4,0.957534,0.775047,0.919978,0.675266
377,5,0.965159,0.8006,0.919978,0.675266
377,6,0.972066,0.826357,0.919978,0.675266
377,7,0.978249,0.852297,0.919978,0.675266
377,8,0.983703,0.8784,0.919978,0.675266
377,9,0.988424,0.904645,0.919978,0.675266
377,10,0.992409,0.931012,0.919978,0.675266
378,0,0.921672,0.679251,0.921672,0.679251
378,1,0.930718,0.70076,0.921672,0.679251
378,2,0.939245,0.722479,0.921672,0.679251
378,3,0.947248,0.744397,0.921672,0.679251
378,4,0.954724,0.7665,0.921672,0.679251
378,5,0.961666,0.788777,0.921672,0.679251
378,6,0.968072,0.811214,0.921672,0.679251
378,7,0.973938,0.833798,0.921672,0.679251
378,8,0.97926,0.856516,0.921672,0.679251
378,9,0.984036,0.879355,0.921672,0.679251
378,10,0.988262,0.902303,0.921672,0.679251
379,0,0.923343,0.683224,0.923343,0.683224
379,1,0.932306,0.704767,0.923343,0.683224
379,2,0.940749,0.72652,0.923343,0.683224
379,3,0.948668,0.748468,0.923343,0.683224
379,4,0.956058,0.7706,0.923343,0.683224
379,5,0.962914,0.792903,0.923343,0.683224
379,6,0.969234,0.815365,0.923343,0.683224
379,7,0.975013,0.837971,0.923343,0.683224
379,8,0.980247,0.86071,0.923343,0.683224
379,9,0.984934,0.883567,0.923343,0.683224
379,10,0.989072,0.906531,0.923343,0.683224
380,0,0.924991,0.687185,0.924991,0.687185
380,1,0.933871,0.708763,0.924991,0.687185
380,2,0.942231,0.730547,0.924991,0.687185
380,3,0.950065,0.752526,0.924991,0.687185
380,4,0.95737,0.774687,0.924991,0.687185
380,5,0.964141,0.797016,0.924991,0.687185
380,6,0.970374,0.819501,0.924991,0.687185
380,7,0.976066,0.84213,0.924991,0.687185
380,8,0.981213,0.864888,0.924991,0.687185
380,9,0.985812,0.887764,0.924991,0.687185
380,10,0.989861,0.910743,0.924991,0.687185
381,0,0.926616,0.691135,0.926616,0.691135
381,1,0.935414,0.712746,0.926616,0.691135
381,2,0.94369,0.734563,0.926616,0.691135
381,3,0.95144,0.756571,0.926616,0.691135
381,4,0.95866,0.778759,0.926616,0.691135
381,5,0.965345,0.801114,0.926616,0.691135
381,6,0.971492,0.823624,0.926616,0.691135
381,7,0.977097,0.846274,0.926616,0.691135
381,8,0.982157,0.869052,0.926616,0.691135
381,9,0.986669,0.891945,0.926616,0.691135
381,10,0.99063,0.914939,0.926616,0.691135
382,0,0.928219,0.695073,0.928219,0.695073
382,1,0.936934,0.716717,0.928219,0.695073
382,2,0.945127,0.738565,0.928219,0.695073
382,3,0.952793,0.760603,0.928219,0.695073
382,4,0.959929,0.782819,0.928219,0.695073
382,5,0.966529,0.805199,0.928219,0.695073
382,6,0.97259,0.827731,0.928219,0.695073
382,7,0.978108,0.850403,0.928219,0.695073
382,8,0.983081,0.8732,0.928219,0.695073
382,9,0.987506,0.89611,0.928219,0.695073
382,10,0.991379,0.91912,0.928219,0.695073
383,0,0.9298,0.698999,0.9298,0.698999
383,1,0.938432,0.720676,0.9298,0.698999
383,2,0.946542,0.742555,0.9298,0.698999
383,3,0.954125,0.764622,0.9298,0.698999
383,4,0.961176,0.786865,0.9298,0.698999
383,5,0.967691,0.80927,0.9298,0.698999
383,6,0.973666,0.831825,0.9298,0.698999
383,7,0.979099,0.854517,0.9298,0.698999
383,8,0.983985,0.877333,0.9298,0.698999
383,9,0.988322,0.90026,0.9298,0.698999
383,10,0.992108,0.923284,0.9298,0.698999
384,0,0.931359,0.702913,0.931359,0.702913
384,1,0.939909,0.724623,0.931359,0.702913
384,2,0.947936,0.746532,0.931359,0.702913
384,3,0.955435,0.768628,0.931359,0.702913
384,4,0.962402,0.790897,0.931359,0.702913
384,5,0.968832,0.813327,0.931359,0.702913
384,6,0.974722,0.835905,0.931359,0.702913
384,7,0.980068,0.858617,0.931359,0.702913
384,8,0.984868,0.881451,0.931359,0.702913
384,9,0.989119,0.904394,0.931359,0.702913
384,10,0.992817,0.927433,0.931359,0.702913
385,0,0.932896,0.706816,0.932896,0.706816
385,1,0.941364,0.728558,0.932896,0.706816
385,2,0.949309,0.750497,0.932896,0.706816
385,3,0.956724,0.772621,0.932896,0.706816
385,4,0.963607,0.794916,0.932896,0.706816
385,5,0.969952,0.81737,0.932896,0.706816
385,6,0.975757,0.83997,0.932896,0.706816
385,7,0.981018,0.862702,0.932896,0.706816
385,8,0.985731,0.885555,0.932896,0.706816
385,9,0.989895,0.908513,0.932896,0.706816
385,10,0.993507,0.931566,0.932896,0.706816
386,0,0.934411,0.710707,0.934411,0.710707
386,1,0.942798,0.732481,0.934411,0.710707
386,2,0.95066,0.75445,0.934411,0.710707
386,3,0.957992,0.776601,0.934411,0.710707
386,4,0.964791,0.798922,0.934411,0.710707
386,5,0.971052,0.8214,0.934411,0.710707
386,6,0.976772,0.844021,0.934411,0.710707
386,7,0.981947,0.866773,0.934411,0.710707
386,8,0.986575,0.889643,0.934411,0.710707
386,9,0.990652,0.912617,0.934411,0.710707
386,10,0.994178,0.935683,0.934411,0.710707
387,0,0.935906,0.714587,0.935906,0.714587
387,1,0.944211,0.736392,0.935906,0.714587
387,2,0.95199,0.75839,0.935906,0.714587
387,3,0.95924,0.780569,0.935906,0.714587
387,4,0.965955,0.802915,0.935906,0.714587
387,5,0.972131,0.825416,0.935906,0.714587
387,6,0.977766,0.848059,0.935906,0.714587
387,7,0.982857,0.87083,0.935906,0.714587
387,8,0.987399,0.893717,0.935906,0.714587
387,9,0.99139,0.916706,0.935906,0.714587
387,10,0.994829,0.939785,0.935906,0.714587
388,0,0.937379,0.718455,0.937379,0.718455
388,1,0.945603,0.740291,0.937379,0.718455
388,2,0.9533,0.762318,0.937379,0.718455
388,3,0.960467,0.784523,0.937379,0.718455
388,4,0.967098,0.806895,0.937379,0.718455
388,5,0.973191,0.829418,0.937379,0.718455
388,6,0.978741,0.852082,0.937379,0.718455
388,7,0.983747,0.874872,0.937379,0.718455
388,8,0.988203,0.897776,0.937379,0.718455
388,9,0.992109,0.92078,0.937379,0.718455
388,10,0.995462,0.943871,0.937379,0.718455
389,0,0.938831,0.722311,0.938831,0.722311
389,1,0.946974,0.744178,0.938831,0.722311
389,2,0.954589,0.766234,0.938831,0.722311
389,3,0.961673,0.788466,0.938831,0.722311
389,4,0.968222,0.810861,0.938831,0.722311
389,5,0.974231,0.833407,0.938831,0.722311
389,6,0.979697,0.856091,0.938831,0.722311
389,7,0.984617,0.8789,0.938831,0.722311
389,8,0.988989,0.90182,0.938831,0.722311
389,9,0.992809,0.924839,0.938831,0.722311
389,10,0.996076,0.947942,0.938831,0.722311
390,0,0.940263,0.726157,0.940263,0.726157
390,1,0.948325,0.748053,0.940263,0.726157
390,2,0.955858,0.770137,0.940263,0.726157
390,3,0.96286,0.792395,0.940263,0.726157
390,4,0.969325,0.814815,0.940263,0.726157
390,5,0.975251,0.837383,0.940263,0.726157
390,6,0.980633,0.860087,0.940263,0.726157
390,7,0.985469,0.882914,0.940263,0.726157
390,8,0.989755,0.90585,0.940263,0.726157
390,9,0.99349,0.928883,0.940263,0.726157
390,10,0.996671,0.951998,0.940263,0.726157
391,0,0.941675,0.729991,0.941675,0.729991
391,1,0.949655,0.751917,0.941675,0.729991
391,2,0.957107,0.774028,0.941675,0.729991
391,3,0.964027,0.796312,0.941675,0.729991
391,4,0.970409,0.818755,0.941675,0.729991
391,5,0.976251,0.841346,0.941675,0.729991
391,6,0.98155,0.864069,0.941675,0.729991
391,7,0.986301,0.886914,0.941675,0.729991
391,8,0.990503,0.909866,0.941675,0.729991
391,9,0.994153,0.932912,0.941675,0.729991
391,10,0.997249,0.956039,0.941675,0.729991
392,0,0.943066,0.733813,0.943066,0.733813
392,1,0.950966,0.755769,0.943066,0.733813
392,2,0.958337,0.777907,0.943066,0.733813
392,3,0.965174,0.800217,0.943066,0.733813
392,4,0.971474,0.822683,0.943066,0.733813
392,5,0.977233,0.845295,0.943066,0.733813
392,6,0.982448,0.868038,0.943066,0.733813
392,7,0.987115,0.8909,0.943066,0.733813
392,8,0.991232,0.913867,0.943066,0.733813
392,9,0.994798,0.936926,0.943066,0.733813
392,10,0.997808,0.960065,0.943066,0.733813
393,0,0.944438,0.737625,0.944438,0.737625
393,1,0.952257,0.759609,0.944438,0.737625
393,2,0.959546,0.781775,0.944438,0.737625
393,3,0.966302,0.804109,0.944438,0.737625
393,4,0.972519,0.826598,0.944438,0.737625
393,5,0.978195,0.849231,0.944438,0.737625
393,6,0.983327,0.871993,0.944438,0.737625
393,7,0.98791,0.894872,0.944438,0.737625
393,8,0.991943,0.917854,0.944438,0.737625
393,9,0.995424,0.940926,0.944438,0.737625
393,10,0.99835,0.964075,0.944438,0.737625
394,0,0.945789,0.741425,0.945789,0.741425
394,1,0.953528,0.763438,0.945789,0.741425
394,2,0.960737,0.78563,0.945789,0.741425
394,3,0.967411,0.807988,0.945789,0.741425
394,4,0.973546,0.830501,0.945789,0.741425
394,5,0.979139,0.853154,0.945789,0.741425
394,6,0.984187,0.875934,0.945789,0.741425
394,7,0.988687,0.89883,0.945789,0.741425
394,8,0.992636,0.921826,0.945789,0.741425
394,9,0.996033,0.944911,0.945789,0.741425
394,10,0.998874,0.968071,0.945789,0.741425
395,0,0.947122,0.745215,0.947122,0.745215
395,1,0.95478,0.767255,0.947122,0.745215
395,2,0.961908,0.789473,0.947122,0.745215
395,3,0.9685,0.811856,0.947122,0.745215
395,4,0.974554,0.83439,0.947122,0.745215
395,5,0.980064,0.857064,0.947122,0.745215
395,6,0.985029,0.879862,0.947122,0.745215
395,7,0.989446,0.902774,0.947122,0.745215
395,8,0.993311,0.925785,0.947122,0.745215
395,9,0.996624,0.948882,0.947122,0.745215
395,10,0.999381,0.972052,0.947122,0.745215
396,0,0.948434,0.748993,0.948434,0.748993
396,1,0.95493,0.767908,0.948434,0.748993
396,2,0.960971,0.786974,0.948434,0.748993
396,3,0.966552,0.80618,0.948434,0.748993
396,4,0.97167,0.825514,0.948434,0.748993
396,5,0.976323,0.844965,0.948434,0.748993
396,6,0.980508,0.864522,0.948434,0.748993
396,7,0.984222,0.884174,0.948434,0.748993
396,8,0.987464,0.90391,0.948434,0.748993
396,9,0.990231,0.923718,0.948434,0.748993
396,10,0.992522,0.943586,0.948434,0.748993
397,0,0.949727,0.752757,0.949727,0.752757
397,1,0.956155,0.771696,0.949727,0.752757
397,2,0.962126,0.790783,0.949727,0.752757
397,3,0.967637,0.810009,0.949727,0.752757
397,4,0.972686,0.829361,0.949727,0.752757
397,5,0.977268,0.848829,0.949727,0.752757
397,6,0.981383,0.868401,0.949727,0.752757
397,7,0.985026,0.888067,0.949727,0.752757
397,8,0.988196,0.907814,0.949727,0.752757
397,9,0.990892,0.927632,0.949727,0.752757
397,10,0.993111,0.947508,0.949727,0.752757
398,0,0.951,0.756506,0.951,0.756506
398,1,0.957359,0.775468,0.951,0.756506
398,2,0.963261,0.794578,0.951,0.756506
398,3,0.968703,0.813823,0.951,0.756506
398,4,0.973682,0.833193,0.951,0.756506
398,5,0.978195,0.852678,0.951,0.756506
398,6,0.982238,0.872265,0.951,0.756506
398,7,0.985811,0.891943,0.951,0.756506
398,8,0.98891,0.911701,0.951,0.756506
398,9,0.991534,0.931529,0.951,0.756506
398,10,0.993681,0.951413,0.951,0.756506
399,0,0.952252,0.760242,0.952252,0.760242
399,1,0.958544,0.779227,0.952252,0.760242
399,2,0.964377,0.798357,0.952252,0.760242
399,3,0.96975,0.817622,0.952252,0.760242
399,4,0.974659,0.83701,0.952252,0.760242
399,5,0.979102,0.856511,0.952252,0.760242
399,6,0.983075,0.876112,0.952252,0.760242
399,7,0.986577,0.895803,0.952252,0.760242
399,8,0.989605,0.915572,0.952252,0.760242
399,9,0.992158,0.935409,0.952252,0.760242
399,10,0.994234,0.955301,0.952252,0.760242
400,0,0.953486,0.763964,0.953486,0.763964
400,1,0.959709,0.782971,0.953486,0.763964
400,2,0.965474,0.802122,0.953486,0.763964
400,3,0.970778,0.821406,0.953486,0.763964
400,4,0.975618,0.840812,0.953486,0.763964
400,5,0.97999,0.860328,0.953486,0.763964
400,6,0.983893,0.879943,0.953486,0.763964
400,7,0.987325,0.899647,0.953486,0.763964
400,8,0.990282,0.919427,0.953486,0.763964
400,9,0.992764,0.939272,0.953486,0.763964
400,10,0.994769,0.959172,0.953486,0.763964
401,0,0.9547,0.767672,0.9547,0.767672
401,1,0.960855,0.786701,0.9547,0.767672
401,2,0.966552,0.805873,0.9547,0.767672
401,3,0.971787,0.825176,0.9547,0.767672
401,4,0.976558,0.844598,0.9547,0.767672
401,5,0.98086,0.86413,0.9547,0.767672
401,6,0.984693,0.883759,0.9547,0.767672
401,7,0.988054,0.903475,0.9547,0.767672
401,8,0.990941,0.923265,0.9547,0.767672
401,9,0.993352,0.94312,0.9547,0.767672
401,10,0.995286,0.963026,0.9547,0.767672
402,0,0.955895,0.771366,0.955895,0.771366
402,1,0.961982,0.790417,0.955895,0.771366
402,2,0.967611,0.809609,0.955895,0.771366
402,3,0.972777,0.82893,0.955895,0.771366
402,4,0.977479,0.84837,0.955895,0.771366
402,5,0.981712,0.867917,0.955895,0.771366
402,6,0.985475,0.887559,0.955895,0.771366
402,7,0.988766,0.907287,0.955895,0.771366
402,8,0.991582,0.927088,0.955895,0.771366
402,9,0.993923,0.94695,0.955895,0.771366
402,10,0.995786,0.966863,0.955895,0.771366
403,0,0.957071,0.775047,0.957071,0.775047
403,1,0.963091,0.794119,0.957071,0.775047
403,2,0.968651,0.813331,0.957071,0.775047
403,3,0.973749,0.83267,0.957071,0.775047
403,4,0.978382,0.852126,0.957071,0.775047
403,5,0.982546,0.871688,0.957071,0.775047
403,6,0.986239,0.891344,0.957071,0.775047
403,7,0.98946,0.911083,0.957071,0.775047
403,8,0.992206,0.930894,0.957071,0.775047
403,9,0.994476,0.950764,0.957071,0.775047
403,10,0.996268,0.970684,0.957071,0.775047
404,0,0.958228,0.778714,0.958228,0.778714
404,1,0.964181,0.797807,0.958228,0.778714
404,2,0.969674,0.817038,0.958228,0.778714
404,3,0.974703,0.836396,0.958228,0.778714
404,4,0.979267,0.855868,0.958228,0.778714
404,5,0.983362,0.875444,0.958228,0.778714
404,6,0.986986,0.895113,0.958228,0.778714
404,7,0.990137,0.914863,0.958228,0.778714
404,8,0.992813,0.934684,0.958228,0.778714
404,9,0.995012,0.954562,0.958228,0.778714
404,10,0.996734,0.974488,0.958228,0.778714
405,0,0.959367,0.782367,0.959367,0.782367
405,1,0.965253,0.801482,0.959367,0.782367
405,2,0.970677,0.820732,0.959367,0.782367
405,3,0.975639,0.840107,0.959367,0.782367
405,4,0.980134,0.859595,0.959367,0.782367
405,5,0.98416,0.879186,0.959367,0.782367
405,6,0.987714,0.898867,0.959367,0.782367
405,7,0.990796,0.918628,0.959367,0.782367
405,8,0.993402,0.938458,0.959367,0.782367
405,9,0.995532,0.958344,0.959367,0.782367
405,10,0.997184,0.978276,0.959367,0.782367
406,0,0.960488,0.786007,0.960488,0.786007
406,1,0.966306,0.805142,0.960488,0.786007
406,2,0.971663,0.824411,0.960488,0.786007
406,3,0.976557,0.843803,0.960488,0.786007
406,4,0.980983,0.863307,0.960488,0.786007
406,5,0.98494,0.882912,0.960488,0.786007
406,6,0.988426,0.902606,0.960488,0.786007
406,7,0.991438,0.922378,0.960488,0.786007
406,8,0.993975,0.942216,0.960488,0.786007
406,9,0.996034,0.96211,0.960488,0.786007
406,10,0.997616,0.982047,0.960488,0.786007
407,0,0.961591,0.789634,0.961591,0.789634
407,1,0.967342,0.808789,0.961591,0.789634
407,2,0.972632,0.828077,0.961591,0.789634
407,3,0.977457,0.847486,0.961591,0.789634
407,4,0.981815,0.867005,0.961591,0.789634
407,5,0.985704,0.886623,0.961591,0.789634
407,6,0.98912,0.906329,0.961591,0.789634
407,7,0.992063,0.926112,0.961591,0.789634
407,8,0.99453,0.945959,0.961591,0.789634
407,9,0.996521,0.96586,0.961591,0.789634
407,10,0.998033,0.985802,0.961591,0.789634
408,0,0.962675,0.793247,0.962675,0.793247
408,1,0.96836,0.812422,0.962675,0.793247
408,2,0.973582,0.831728,0.962675,0.793247
408,3,0.97834,0.851154,0.962675,0.793247
408,4,0.98263,0.870688,0.962675,0.793247
408,5,0.98645,0.89032,0.962675,0.793247
408,6,0.989798,0.910038,0.962675,0.793247
408,7,0.992672,0.92983,0.962675,0.793247
408,8,0.99507,0.949686,0.962675,0.793247
408,9,0.99699,0.969594,0.962675,0.793247
408,10,0.998433,0.989542,0.962675,0.793247
409,0,0.963743,0.796847,0.963743,0.796847
409,1,0.96936,0.816042,0.963743,0.796847
409,2,0.974515,0.835366,0.963743,0.796847
409,3,0.979205,0.854808,0.963743,0.796847
409,4,0.983428,0.874357,0.963743,0.796847
409,5,0.987179,0.894002,0.963743,0.796847
409,6,0.990459,0.913731,0.963743,0.796847
409,7,0.993264,0.933534,0.963743,0.796847
409,8,0.995592,0.953398,0.963743,0.796847
409,9,0.997444,0.973312,0.963743,0.796847
409,10,0.998817,0.993265,0.963743,0.796847
410,0,0.964792,0.800433,0.964792,0.800433
410,1,0.970343,0.819648,0.964792,0.800433
410,2,0.975432,0.83899,0.964792,0.800433
410,3,0.980054,0.858448,0.964792,0.800433
410,4,0.984208,0.878012,0.964792,0.800433
410,5,0.987892,0.89767,0.964792,0.800433
410,6,0.991103,0.91741,0.964792,0.800433
410,7,0.993839,0.937222,0.964792,0.800433
410,8,0.996099,0.957094,0.964792,0.800433
410,9,0.997882,0.977014,0.964792,0.800433
410,10,0.999186,0.996972,0.964792,0.800433
411,0,0.965825,0.804007,0.965825,0.804007
411,1,0.971309,0.82324,0.965825,0.804007
411,2,0.976563,0.842538,0.965825,0.804007
411,3,0.981584,0.861898,0.965825,0.804007
411,4,0.986373,0.881316,0.965825,0.804007
411,5,0.990928,0.90079,0.965825,0.804007
411,6,0.995249,0.920318,0.965825,0.804007
411,7,0.999336,0.939896,0.965825,0.804007
411,8,1.00319,0.959521,0.965825,0.804007
411,9,1.0068,0.979192,0.965825,0.804007
411,10,1.01018,0.998904,0.965825,0.804007
412,0,0.96684,0.807568,0.96684,0.807568
412,1,0.972259,0.82682,0.96684,0.807568
412,2,0.977446,0.846136,0.96684,0.807568
412,3,0.9824,0.865512,0.96684,0.807568
412,4,0.987122,0.884947,0.96684,0.807568
412,5,0.991611,0.904436,0.96684,0.807568
412,6,0.995865,0.923979,0.96684,0.807568
412,7,0.999885,0.943571,0.96684,0.807568
412,8,1.00367,0.963209,0.96684,0.807568
412,9,1.00722,0.982892,0.96684,0.807568
412,10,1.01053,1.00262,0.96684,0.807568
413,0,0.967839,0.811116,0.967839,0.811116
413,1,0.973191,0.830386,0.967839,0.811116
413,2,0.977457,0.849926,0.967839,0.811116
413,3,0.980622,0.869674,0.967839,0.811116
413,4,0.982678,0.889568,0.967839,0.811116
413,5,0.983616,0.909546,0.967839,0.811116
413,6,0.983435,0.929545,0.967839,0.811116
413,7,0.982135,0.949503,0.967839,0.811116
413,8,0.979719,0.969356,0.967839,0.811116
413,9,0.976196,0.989044,0.967839,0.811116
413,10,0.971577,1.0085,0.967839,0.811116
414,0,0.968821,0.814651,0.968821,0.814651
414,1,0.974107,0.833939,0.968821,0.814651
414,2,0.978306,0.853494,0.968821,0.814651
414,3,0.981403,0.873252,0.968821,0.814651
414,4,0.98339,0.893153,0.968821,0.814651
414,5,0.98426,0.913134,0.968821,0.814651
414,6,0.98401,0.933133,0.968821,0.814651
414,7,0.982641,0.953086,0.968821,0.814651
414,8,0.980158,0.972931,0.968821,0.814651
414,9,0.976567,0.992606,0.968821,0.814651
414,10,0.971881,1.01205,0.968821,0.814651
415,0,0.969786,0.818173,0.969786,0.818173
415,1,0.974136,0.834262,0.969786,0.818173
415,2,0.978163,0.850435,0.969786,0.818173
415,3,0.981866,0.866685,0.969786,0.818173
415,4,0.985243,0.883006,0.969786,0.818173
415,5,0.988293,0.899391,0.969786,0.818173
415,6,0.991015,0.915834,0.969786,0.818173
415,7,0.993408,0.932328,0.969786,0.818173
415,8,0.99547,0.948866,0.969786,0.818173
415,9,0.997201,0.965443,0.969786,0.818173
415,10,0.9986,0.982051,0.969786,0.818173
